"","Offense","Description","Neighborhood","Precinct","UCRCode","Time","Month","Year","Date","Longitude","Latitude"
"17866","TFMV","Theft From Motr Vehc","MARCY HOLMES",2,7,"15:00:00","Dec","2015","2015-12-10",-93.250793,44.991638
"17867","THEFT","Other Theft","DOWNTOWN WEST",1,7,"09:55:00","Dec","2015","2015-12-10",-93.273087,44.977379
"17868","AUTOTH","Motor Vehicle Theft","LYNDALE",5,8,"16:00:00","Dec","2015","2015-12-10",-93.283981,44.93895
"17869","THEFT","Other Theft","WAITE PARK",2,7,"09:00:00","Dec","2015","2015-12-10",-93.236931,45.028881
"17870","TFPER","Theft From Person","CENTRAL",3,7,"10:30:00","Dec","2015","2015-12-10",-93.265099,44.939571
"17871","THEFT","Other Theft","DOWNTOWN WEST",1,7,"18:00:00","Dec","2015","2015-12-10",-93.274696,44.979679
"17872","ASLT4","Aslt-police/emerg P","WEBBER - CAMDEN",4,5,"17:50:00","Dec","2015","2015-12-10",-93.306412,45.03606
"17873","BURGD","Burglary Of Dwelling","LYNDALE",5,6,"01:00:00","Dec","2015","2015-12-10",-93.277512,44.94067
"17874","THEFT","Other Theft","NEAR - NORTH",4,7,"11:15:00","Dec","2015","2015-12-10",-93.295662,44.991982
"17875","AUTOTH","Motor Vehicle Theft","LIND - BOHANON",4,8,"00:00:00","Dec","2015","2015-12-10",-93.289787,45.038971
"17876","ROBPAG","Robbery Per Agg","ELLIOT PARK",1,4,"14:25:00","Dec","2015","2015-12-10",-93.262398,44.972099
"17877","AUTOTH","Motor Vehicle Theft","VENTURA VILLAGE",3,8,"17:30:00","Dec","2015","2015-12-10",-93.24984,44.961529
"17878","THEFT","Other Theft","NORTH LOOP",1,7,"16:00:00","Dec","2015","2015-12-10",-93.277458,44.98753
"17879","THEFT","Other Theft","NEAR - NORTH",4,7,"00:00:00","Dec","2015","2015-12-10",-93.303596,44.985828
"17880","THEFT","Other Theft","NORTH LOOP",1,7,"18:10:00","Dec","2015","2015-12-10",-93.275871,44.9869
"17881","THEFT","Other Theft","DOWNTOWN WEST",1,7,"12:00:00","Dec","2015","2015-12-10",-93.271446,44.97509
"17882","BIKETF","Bike Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"21:00:00","Dec","2015","2015-12-10",-93.276207,44.964729
"17883","THEFT","Other Theft","LORING PARK",1,7,"20:00:00","Dec","2015","2015-12-10",-93.27684,44.96838
"17884","THEFT","Other Theft","ELLIOT PARK",1,7,"11:45:00","Dec","2015","2015-12-10",-93.258911,44.968441
"17885","TFMV","Theft From Motr Vehc","BANCROFT",3,7,"23:30:00","Dec","2015","2015-12-10",-93.254303,44.929619
"17886","TFMV","Theft From Motr Vehc","MARCY HOLMES",2,7,"08:15:00","Dec","2015","2015-12-10",-93.254402,44.985321
"17887","AUTOTH","Motor Vehicle Theft","LONGFELLOW",3,8,"11:00:00","Dec","2015","2015-12-10",-93.219643,44.948551
"17888","AUTOTH","Motor Vehicle Theft","MCKINLEY",4,8,"02:00:00","Dec","2015","2015-12-10",-93.286949,45.022469
"17889","BURGD","Burglary Of Dwelling","LINDEN HILLS",5,6,"16:00:00","Dec","2015","2015-12-10",-93.323608,44.923611
"17890","AUTOTH","Motor Vehicle Theft","AUDUBON PARK",2,8,"18:18:00","Dec","2015","2015-12-10",-93.245758,45.017269
"17891","THEFT","Other Theft","LORING PARK",1,7,"21:30:00","Dec","2015","2015-12-10",-93.284569,44.968288
"17892","BURGD","Burglary Of Dwelling","WEBBER - CAMDEN",4,6,"17:16:00","Dec","2015","2015-12-10",-93.28698,45.026539
"17893","BURGD","Burglary Of Dwelling","COMO",2,6,"14:30:00","Dec","2015","2015-12-10",-93.217949,44.984959
"17894","ROBPER","Robbery Of Person","MCKINLEY",4,4,"18:45:00","Dec","2015","2015-12-10",-93.288017,45.013119
"17895","THEFT","Other Theft","KING FIELD",5,7,"18:00:00","Dec","2015","2015-12-10",-93.277908,44.93412
"17896","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"17:25:00","Dec","2015","2015-12-10",-93.275017,44.974751
"17897","BURGD","Burglary Of Dwelling","COMO",2,6,"10:00:00","Dec","2015","2015-12-10",-93.217949,44.984959
"17898","ROBPAG","Robbery Per Agg","DOWNTOWN WEST",1,4,"20:09:00","Dec","2015","2015-12-10",-93.275887,44.97718
"17899","TFMV","Theft From Motr Vehc","EAST ISLES",5,7,"22:34:00","Dec","2015","2015-12-10",-93.296089,44.957668
"17900","THEFT","Other Theft","WEBBER - CAMDEN",4,7,"13:00:00","Dec","2015","2015-12-11",-93.288292,45.029221
"17901","AUTOTH","Motor Vehicle Theft","CEDAR RIVERSIDE",1,8,"22:30:00","Dec","2015","2015-12-11",-93.247261,44.967731
"17902","TFPER","Theft From Person","VENTURA VILLAGE",3,7,"20:15:00","Dec","2015","2015-12-11",-93.260239,44.963749
"17903","ROBPAG","Robbery Per Agg","MARCY HOLMES",2,4,"00:05:00","Dec","2015","2015-12-11",-93.233429,44.98344
"17904","THEFT","Other Theft","LYNDALE",5,7,"00:00:00","Dec","2015","2015-12-10",-93.287148,44.946468
"17905","ROBPAG","Robbery Per Agg","DOWNTOWN WEST",1,4,"01:56:00","Dec","2015","2015-12-11",-93.27375,44.981621
"17906","ROBPAG","Robbery Per Agg","DOWNTOWN WEST",1,4,"01:34:00","Dec","2015","2015-12-11",-93.268822,44.975922
"17907","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"20:00:00","Dec","2015","2015-12-11",-93.292763,44.95763
"17908","TFMV","Theft From Motr Vehc","LIND - BOHANON",4,7,"20:00:00","Dec","2015","2015-12-11",-93.291779,45.038368
"17909","THEFT","Other Theft","LONGFELLOW",3,7,"13:00:00","Dec","2015","2015-12-11",-93.230469,44.947708
"17910","THEFT","Other Theft","LYNDALE",5,7,"08:00:00","Dec","2015","2015-12-11",-93.280159,44.942051
"17911","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"08:30:00","Dec","2015","2015-12-11",-93.27166,44.972019
"17912","BURGB","Burglary Of Business","LYNNHURST",5,6,"18:00:00","Dec","2015","2015-12-11",-93.291168,44.91214
"17913","TFMV","Theft From Motr Vehc","LIND - BOHANON",4,7,"22:00:00","Dec","2015","2015-12-11",-93.293068,45.039291
"17914","BURGD","Burglary Of Dwelling","JORDAN",4,6,"20:00:00","Dec","2015","2015-12-11",-93.295197,44.999748
"17915","THFTSW","Theft By Swindle","COLUMBIA PARK",2,7,"13:00:00","Dec","2015","2015-12-11",-93.255112,45.032391
"17916","THEFT","Other Theft","MIDTOWN PHILLIPS",3,7,"17:00:00","Dec","2015","2015-12-11",-93.261139,44.948502
"17917","TFMV","Theft From Motr Vehc","ELLIOT PARK",1,7,"00:00:00","Dec","2015","2015-12-11",-93.264702,44.973309
"17918","THEFT","Other Theft","MARCY HOLMES",2,7,"17:00:00","Dec","2015","2015-12-11",-93.235893,44.98069
"17919","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"15:00:00","Dec","2015","2015-12-11",-93.290932,45.021881
"17920","BIKETF","Bike Theft","STANDISH",3,7,"02:30:00","Dec","2015","2015-12-11",-93.230492,44.93066
"17921","TFMV","Theft From Motr Vehc","VENTURA VILLAGE",3,7,"01:00:00","Dec","2015","2015-12-11",-93.257881,44.961102
"17922","CSCR","Crim Sex Cond-rape","DOWNTOWN WEST",1,3,"00:01:00","Dec","2015","2015-12-11",-93.273529,44.976978
"17923","THFTSW","Theft By Swindle","LORING PARK",1,7,"13:00:00","Dec","2015","2015-12-11",-93.2789,44.967121
"17924","BURGB","Burglary Of Business","VICTORY",4,6,"07:41:00","Dec","2015","2015-12-11",-93.308243,45.03521
"17925","THEFT","Other Theft","WHITTIER",5,7,"14:10:00","Dec","2015","2015-12-11",-93.287003,44.951321
"17926","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"07:00:00","Dec","2015","2015-12-11",-93.288979,44.963112
"17927","THEFT","Other Theft","DOWNTOWN WEST",1,7,"05:00:00","Dec","2015","2015-12-11",-93.28009,44.978069
"17928","BURGD","Burglary Of Dwelling","LIND - BOHANON",4,6,"10:45:00","Dec","2015","2015-12-11",-93.293068,45.041519
"17929","SHOPLF","Shoplifting","LONGFELLOW",3,7,"15:30:00","Dec","2015","2015-12-11",-93.236366,44.949348
"17930","THEFT","Other Theft","CARAG",5,7,"00:00:00","Dec","2015","2015-12-11",-93.297951,44.945389
"17931","ASLT3","Aslt-sgnfcnt Bdly Hm","HAWTHORNE",4,5,"11:50:00","Dec","2015","2015-12-11",-93.287987,44.999142
"17932","THEFT","Other Theft","STANDISH",3,7,"14:00:00","Dec","2015","2015-12-11",-93.246422,44.936169
"17933","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"13:50:00","Dec","2015","2015-12-11",-93.275017,44.974751
"17934","THEFT","Other Theft","TANGLETOWN",5,7,"11:50:00","Dec","2015","2015-12-11",-93.282318,44.913422
"17935","THEFT","Other Theft","ARMATAGE",5,7,"08:00:00","Dec","2015","2015-12-11",-93.308273,44.902748
"17936","THEFT","Other Theft","LOWRY HILL EAST",5,7,"11:15:00","Dec","2015","2015-12-11",-93.291718,44.949379
"17937","THEFT","Other Theft","LOWRY HILL EAST",5,7,"11:15:00","Dec","2015","2015-12-11",-93.291718,44.949379
"17938","TFMV","Theft From Motr Vehc","BANCROFT",3,7,"19:00:00","Dec","2015","2015-12-11",-93.251457,44.928101
"17939","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"07:00:00","Dec","2015","2015-12-11",-93.248322,44.94323
"17940","AUTOTH","Motor Vehicle Theft","LIND - BOHANON",4,8,"03:00:00","Dec","2015","2015-12-11",-93.291786,45.03907
"17941","TFMV","Theft From Motr Vehc","WHITTIER",5,7,"22:00:00","Dec","2015","2015-12-11",-93.274368,44.96217
"17942","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:15:00","Dec","2015","2015-12-11",-93.276031,44.974701
"17943","TFMV","Theft From Motr Vehc","MINNEHAHA",3,7,"23:00:00","Dec","2015","2015-12-11",-93.213051,44.905849
"17944","ROBPER","Robbery Of Person","DOWNTOWN WEST",1,4,"16:50:00","Dec","2015","2015-12-11",-93.272499,44.97963
"17945","AUTOTH","Motor Vehicle Theft","HAWTHORNE",4,8,"16:40:00","Dec","2015","2015-12-11",-93.287987,44.999142
"17946","THEFT","Other Theft","ELLIOT PARK",1,7,"12:00:00","Dec","2015","2015-12-11",-93.258911,44.968441
"17947","ROBPER","Robbery Of Person","LIND - BOHANON",4,4,"16:22:00","Dec","2015","2015-12-11",-93.291458,45.040272
"17948","TFMV","Theft From Motr Vehc","FIELD",3,7,"23:30:00","Dec","2015","2015-12-11",-93.266129,44.914921
"17949","THEFT","Other Theft","HOLLAND",2,7,"18:50:00","Dec","2015","2015-12-11",-93.252441,45.013031
"17950","THEFT","Other Theft","DOWNTOWN WEST",1,7,"11:30:00","Dec","2015","2015-12-11",-93.272926,44.976681
"17951","ROBPER","Robbery Of Person","FOLWELL",4,4,"15:45:00","Dec","2015","2015-12-11",-93.30481,45.015289
"17952","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"09:00:00","Dec","2015","2015-12-11",-93.302277,45.016449
"17953","BURGD","Burglary Of Dwelling","WILLARD - HAY",4,6,"16:00:00","Dec","2015","2015-12-11",-93.312973,44.991261
"17954","AUTOTH","Motor Vehicle Theft","WILLARD - HAY",4,8,"21:40:00","Dec","2015","2015-12-11",-93.308212,44.998772
"17955","ASLT2","Asslt W/dngrs Weapon","LIND - BOHANON",4,5,"21:58:00","Dec","2015","2015-12-11",-93.290123,45.036709
"17956","ROBPAG","Robbery Per Agg","WILLARD - HAY",4,4,"22:26:00","Dec","2015","2015-12-11",-93.309486,44.99696
"17957","DASTR","Domestic Assault/Strangulation","LYNDALE",5,5,"22:15:00","Dec","2015","2015-12-11",-93.280182,44.94315
"17958","THEFT","Other Theft","NORTH LOOP",1,7,"21:45:00","Dec","2015","2015-12-11",-93.278351,44.98354
"17959","TFMV","Theft From Motr Vehc","CENTRAL",3,7,"22:40:00","Dec","2015","2015-12-11",-93.271202,44.9468
"17960","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"17:45:00","Dec","2015","2015-12-12",-93.272926,44.976681
"17961","BURGD","Burglary Of Dwelling","MARCY HOLMES",2,6,"20:20:00","Dec","2015","2015-12-12",-93.241631,44.98719
"17962","ASLT2","Asslt W/dngrs Weapon","LONGFELLOW",3,5,"02:04:00","Dec","2015","2015-12-12",-93.231934,44.94455
"17963","ROBPAG","Robbery Per Agg","LONGFELLOW",3,4,"02:30:00","Dec","2015","2015-12-12",-93.230003,44.94838
"17964","TFMV","Theft From Motr Vehc","ERICSSON",3,7,"04:26:00","Dec","2015","2015-12-12",-93.231201,44.92384
"17965","AUTOTH","Motor Vehicle Theft","WEBBER - CAMDEN",4,8,"05:15:00","Dec","2015","2015-12-12",-93.292191,45.024319
"17966","BURGD","Burglary Of Dwelling","NORTH LOOP",1,6,"07:25:00","Dec","2015","2015-12-12",-93.277496,44.983601
"17967","THEFT","Other Theft","NORTHROP",3,7,"21:00:00","Dec","2015","2015-12-12",-93.253304,44.92654
"17968","SHOPLF","Shoplifting","HAWTHORNE",4,7,"08:07:00","Dec","2015","2015-12-12",-93.288429,45.000069
"17969","TFMV","Theft From Motr Vehc","VICTORY",4,7,"00:30:00","Dec","2015","2015-12-12",-93.311348,45.02895
"17970","AUTOTH","Motor Vehicle Theft","WAITE PARK",2,8,"21:00:00","Dec","2015","2015-12-12",-93.23365,45.0355
"17971","BURGD","Burglary Of Dwelling","LORING PARK",1,6,"23:59:00","Dec","2015","2015-12-12",-93.277107,44.969582
"17972","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"00:01:00","Dec","2015","2015-12-12",-93.290169,44.961601
"17973","BURGD","Burglary Of Dwelling","MARCY HOLMES",2,6,"23:00:00","Dec","2015","2015-12-12",-93.245659,44.986729
"17974","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"08:00:00","Dec","2015","2015-12-12",-93.30233,44.983799
"17975","TFPER","Theft From Person","ELLIOT PARK",1,7,"13:19:00","Oct","2015","2015-10-01",-93.260841,44.97065
"17976","THEFT","Other Theft","NEAR - NORTH",4,7,"14:00:00","Oct","2015","2015-10-01",-93.2892,44.998249
"17977","THEFT","Other Theft","ECCO",5,7,"19:10:00","Oct","2015","2015-10-01",-93.298653,44.94796
"17978","TFMV","Theft From Motr Vehc","VENTURA VILLAGE",3,7,"23:00:00","Oct","2015","2015-10-01",-93.260147,44.961189
"17979","SHOPLF","Shoplifting","LONGFELLOW",3,7,"14:35:00","Oct","2015","2015-10-01",-93.236366,44.949348
"17980","THEFT","Other Theft","VENTURA VILLAGE",3,7,"14:45:00","Oct","2015","2015-10-01",-93.255051,44.962921
"17981","BURGD","Burglary Of Dwelling","HOWE",3,6,"13:00:00","Oct","2015","2015-10-01",-93.230629,44.94067
"17982","THEFT","Other Theft","DOWNTOWN WEST",1,7,"12:15:00","Oct","2015","2015-10-01",-93.269997,44.973701
"17983","BIKETF","Bike Theft","LOWRY HILL EAST",5,7,"00:00:00","Oct","2015","2015-10-01",-93.297012,44.948502
"17984","TFMV","Theft From Motr Vehc","ERICSSON",3,7,"08:00:00","Oct","2015","2015-10-01",-93.246391,44.918941
"17985","THEFT","Other Theft","EAST ISLES",5,7,"14:30:00","Oct","2015","2015-10-01",-93.298447,44.950932
"17986","AUTOTH","Motor Vehicle Theft","PHILLIPS WEST",3,8,"15:28:00","Oct","2015","2015-10-01",-93.264778,44.948738
"17987","SHOPLF","Shoplifting","LONGFELLOW",3,7,"16:24:00","Oct","2015","2015-10-01",-93.236366,44.949348
"17988","AUTOTH","Motor Vehicle Theft","BOTTINEAU",2,8,"21:00:00","Oct","2015","2015-10-01",-93.266357,45.006931
"17989","THFTSW","Theft By Swindle","DOWNTOWN WEST",1,7,"12:00:00","Oct","2015","2015-10-01",-93.27121,44.98111
"17990","TBLDG","Theft From Building","CEDAR RIVERSIDE",1,7,"15:15:00","Oct","2015","2015-10-01",-93.24379,44.969158
"17991","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"21:00:00","Oct","2015","2015-10-01",-93.308647,44.981941
"17992","THEFT","Other Theft","HARRISON",4,7,"07:00:00","Oct","2015","2015-10-01",-93.300362,44.980591
"17993","BURGD","Burglary Of Dwelling","WINDOM",5,6,"10:00:00","Oct","2015","2015-10-01",-93.287621,44.892941
"17994","BURGD","Burglary Of Dwelling","CENTRAL",3,6,"10:00:00","Oct","2015","2015-10-01",-93.26857,44.94017
"17995","BURGD","Burglary Of Dwelling","WINDOM",5,6,"18:00:00","Oct","2015","2015-10-01",-93.287361,44.898251
"17996","SHOPLF","Shoplifting","LONGFELLOW",3,7,"19:06:00","Oct","2015","2015-10-01",-93.234917,44.950909
"17997","THEFT","Other Theft","CARAG",5,7,"00:00:00","Oct","2015","2015-10-01",-93.297012,44.948502
"17998","BURGB","Burglary Of Business","WILLARD - HAY",4,6,"18:00:00","Oct","2015","2015-10-01",-93.311699,45.005791
"17999","ROBPAG","Robbery Per Agg","CARAG",5,4,"17:59:00","Oct","2015","2015-10-01",-93.288818,44.94812
"18000","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"19:25:00","Oct","2015","2015-10-01",-93.271568,44.976929
"18001","THEFT","Other Theft","EAST HARRIET",5,7,"08:00:00","Oct","2015","2015-10-01",-93.301338,44.928719
"18002","ASLT2","Asslt W/dngrs Weapon","NEAR - NORTH",4,5,"16:01:00","Oct","2015","2015-10-01",-93.293701,44.992809
"18003","ROBPAG","Robbery Per Agg","MCKINLEY",4,4,"21:45:00","Oct","2015","2015-10-01",-93.28891,45.0145
"18004","THEFT","Other Theft","DOWNTOWN WEST",1,7,"23:00:00","Oct","2015","2015-10-01",-93.27179,44.974442
"18005","BIKETF","Bike Theft","ST. ANTHONY EAST",2,7,"20:00:00","Oct","2015","2015-10-01",-93.257339,44.996689
"18006","ROBPER","Robbery Of Person","CARAG",5,4,"15:40:00","Sep","2015","2015-09-27",-93.29705,44.944729
"18007","ARSON","Arson","HOWE",3,10,"14:45:00","Oct","2015","2015-10-02",-93.205093,44.939758
"18008","THEFT","Other Theft","DOWNTOWN WEST",1,7,"12:00:00","Sep","2015","2015-09-29",-93.265694,44.977379
"18009","THEFT","Other Theft","KEEWAYDIN",3,7,"18:30:00","Oct","2015","2015-10-02",-93.223358,44.91053
"18010","ROBPAG","Robbery Per Agg","POWDERHORN PARK",3,4,"23:20:00","Oct","2015","2015-10-02",-93.249931,44.942928
"18011","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"22:45:00","Oct","2015","2015-10-02",-93.246964,44.97031
"18012","ASLT2","Asslt W/dngrs Weapon","JORDAN",4,5,"21:00:00","Oct","2015","2015-10-02",-93.305702,45.009621
"18013","MURDR","Murder (general)","HOLLAND",2,1,"23:16:00","Oct","2015","2015-10-02",-93.24752,45.014809
"18014","TFPER","Theft From Person","DOWNTOWN WEST",1,7,"23:02:00","Oct","2015","2015-10-02",-93.272499,44.97963
"18015","AUTOTH","Motor Vehicle Theft","ELLIOT PARK",1,8,"21:16:00","Oct","2015","2015-10-02",-93.264259,44.967651
"18016","ASLT4","Aslt-police/emerg P","CEDAR RIVERSIDE",1,5,"02:41:00","Oct","2015","2015-10-02",-93.239449,44.967899
"18017","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"18:30:00","Oct","2015","2015-10-02",-93.246964,44.971001
"18018","AUTOTH","Motor Vehicle Theft","SEWARD",3,8,"18:30:00","Oct","2015","2015-10-02",-93.228577,44.963791
"18019","THEFT","Other Theft","HALE",3,7,"18:00:00","Oct","2015","2015-10-02",-93.25106,44.90649
"18020","BURGB","Burglary Of Business","MARCY HOLMES",2,6,"21:00:00","Oct","2015","2015-10-02",-93.23658,44.980961
"18021","AUTOTH","Motor Vehicle Theft","HARRISON",4,8,"20:00:00","Oct","2015","2015-10-02",-93.306671,44.98225
"18022","THEFT","Other Theft","CLEVELAND",4,7,"02:00:00","Oct","2015","2015-10-02",-93.31752,45.017139
"18023","TFMV","Theft From Motr Vehc","KEEWAYDIN",3,7,"01:00:00","Oct","2015","2015-10-02",-93.229332,44.909222
"18024","TFMV","Theft From Motr Vehc","WINDOM PARK",2,7,"18:00:00","Oct","2015","2015-10-02",-93.238228,45.012878
"18025","BIKETF","Bike Theft","STANDISH",3,7,"07:30:00","Oct","2015","2015-10-02",-93.234291,44.936699
"18026","THEFT","Other Theft","CENTRAL",3,7,"19:30:00","Oct","2015","2015-10-02",-93.265099,44.939571
"18027","MVTHFT","Other Vehicle Theft","LORING PARK",1,8,"23:00:00","Oct","2015","2015-10-02",-93.28186,44.967731
"18028","TFMV","Theft From Motr Vehc","ERICSSON",3,7,"08:45:00","Oct","2015","2015-10-02",-93.244072,44.9207
"18029","THEFT","Other Theft","WINDOM PARK",2,7,"18:00:00","Oct","2015","2015-10-02",-93.238228,45.012878
"18030","BURGB","Burglary Of Business","LYNDALE",5,6,"18:00:00","Oct","2015","2015-10-02",-93.283409,44.946789
"18031","THEFT","Other Theft","DOWNTOWN WEST",1,7,"09:00:00","Oct","2015","2015-10-02",-93.274643,44.97298
"18032","THEFT","Other Theft","LOWRY HILL EAST",5,7,"23:00:00","Oct","2015","2015-10-02",-93.296921,44.94939
"18033","ROBPER","Robbery Of Person","LYNDALE",5,4,"12:00:00","Oct","2015","2015-10-02",-93.279701,44.944729
"18034","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"09:20:00","Oct","2015","2015-10-02",-93.286919,45.014488
"18035","AUTOTH","Motor Vehicle Theft","KING FIELD",5,8,"13:00:00","Oct","2015","2015-10-02",-93.278236,44.932449
"18036","THEFT","Other Theft","CORCORAN",3,7,"22:00:00","Oct","2015","2015-10-02",-93.240044,44.948509
"18037","THEFT","Other Theft","JORDAN",4,7,"00:00:00","Oct","2015","2015-10-02",-93.309883,45.012451
"18038","THEFT","Other Theft","WHITTIER",5,7,"12:15:00","Oct","2015","2015-10-02",-93.283318,44.951778
"18039","THEFT","Other Theft","PHILLIPS WEST",3,7,"14:00:00","Oct","2015","2015-10-02",-93.266991,44.956532
"18040","TFMV","Theft From Motr Vehc","COOPER",3,7,"05:30:00","Oct","2015","2015-10-02",-93.209099,44.943161
"18041","THFTSW","Theft By Swindle","ELLIOT PARK",1,7,"17:15:00","Oct","2015","2015-10-02",-93.266518,44.971062
"18042","AUTOTH","Motor Vehicle Theft","WEBBER - CAMDEN",4,8,"17:00:00","Oct","2015","2015-10-02",-93.297058,45.03545
"18043","THEFT","Other Theft","ST. ANTHONY EAST",2,7,"13:00:00","Oct","2015","2015-10-02",-93.256264,44.998852
"18044","THEFT","Other Theft","VENTURA VILLAGE",3,7,"12:12:00","Oct","2015","2015-10-02",-93.258621,44.963692
"18045","BIKETF","Bike Theft","CEDAR - ISLES - DEAN",5,7,"01:00:00","Oct","2015","2015-10-02",-93.305473,44.948502
"18046","THEFT","Other Theft","CORCORAN",3,7,"14:00:00","Oct","2015","2015-10-02",-93.241348,44.947651
"18047","THEFT","Other Theft","EAST HARRIET",5,7,"10:30:00","Oct","2015","2015-10-02",-93.290138,44.934929
"18048","TFMV","Theft From Motr Vehc","NORTH LOOP",1,7,"19:00:00","Oct","2015","2015-10-02",-93.277458,44.989552
"18049","ASLT2","Asslt W/dngrs Weapon","CENTRAL",3,5,"16:00:00","Oct","2015","2015-10-02",-93.268829,44.94746
"18050","THEFT","Other Theft","NEAR - NORTH",4,7,"12:00:00","Oct","2015","2015-10-02",-93.285538,44.999001
"18051","TFMV","Theft From Motr Vehc","MIDTOWN PHILLIPS",3,7,"19:00:00","Oct","2015","2015-10-02",-93.261993,44.949982
"18052","THEFT","Other Theft","NEAR - NORTH",4,7,"13:30:00","Oct","2015","2015-10-02",-93.281738,44.999241
"18053","THEFT","Other Theft","EAST ISLES",5,7,"21:53:00","Oct","2015","2015-10-02",-93.298141,44.953468
"18054","SHOPLF","Shoplifting","VENTURA VILLAGE",3,7,"17:42:00","Oct","2015","2015-10-02",-93.260338,44.95956
"18055","AUTOTH","Motor Vehicle Theft","MCKINLEY",4,8,"17:30:00","Oct","2015","2015-10-02",-93.280952,45.017262
"18056","BURGD","Burglary Of Dwelling","KING FIELD",5,6,"06:45:00","Oct","2015","2015-10-02",-93.284019,44.931599
"18057","AUTOTH","Motor Vehicle Theft","NORTH LOOP",1,8,"19:17:00","Oct","2015","2015-10-02",-93.273064,44.984409
"18058","ROBPAG","Robbery Per Agg","CORCORAN",3,4,"20:00:00","Oct","2015","2015-10-02",-93.245232,44.948059
